date,time,dewptm,hum,pressurem,tempm,wdird,wspdm
2014-08-03,02,17.333333333333332,75.33333333333333,1010.0,21.666666666666668,116.66666666666667,13.6
2014-08-03,03,18.0,79.0,1009.6666666666666,21.0,116.66666666666667,12.966666666666667
2014-08-03,04,18.0,80.0,1009.3333333333334,21.0,116.66666666666667,10.533333333333333
2014-08-03,05,18.333333333333332,81.66666666666667,1009.0,21.333333333333332,106.66666666666667,11.766666666666666
2014-08-03,06,18.666666666666668,81.0,1009.0,22.0,116.66666666666667,14.833333333333334
2014-08-03,07,19.0,81.33333333333333,1009.0,22.0,116.66666666666667,14.200000000000001
2014-08-03,08,19.0,76.5,1009.0,22.5,115.0,12.95
2014-08-03,09,19.0,75.5,1009.5,23.0,115.0,13.9
2014-08-03,10,18.0,66.0,1009.0,24.333333333333332,123.33333333333333,14.833333333333334
2014-08-03,11,17.333333333333332,59.0,1009.0,25.0,133.33333333333334,14.200000000000001
2014-08-03,12,17.0,61.0,1009.6666666666666,24.0,146.66666666666666,10.5
2014-08-03,13,18.0,71.66666666666667,1010.0,23.0,163.33333333333334,10.5
2014-08-03,14,18.333333333333332,83.33333333333333,1010.0,21.0,156.66666666666666,6.833333333333333
2014-08-03,15,17.0,82.33333333333333,1010.0,19.666666666666668,163.33333333333334,2.5
2014-08-03,16,17.333333333333332,85.66666666666667,1010.3333333333334,19.333333333333332,120.0,2.5
2014-08-03,17,18.0,80.0,1010.0,21.0,110.0,4.933333333333334
2014-08-03,18,18.0,76.0,1010.3333333333334,22.0,123.33333333333333,6.2
2014-08-03,19,17.666666666666668,73.0,1010.6666666666666,22.0,153.33333333333334,5.599999999999999
2014-08-03,20,17.666666666666668,76.0,1011.0,21.666666666666668,160.0,3.7000000000000006
2014-08-03,21,18.0,79.66666666666667,1011.6666666666666,21.0,180.0,3.7000000000000006
2014-08-03,22,18.0,83.33333333333333,1012.0,20.666666666666668,183.33333333333334,3.733333333333333
2014-08-03,23,17.666666666666668,84.0,1011.6666666666666,20.0,243.33333333333334,4.333333333333333
2014-08-04,00,17.0,86.66666666666667,1012.0,19.333333333333332,286.6666666666667,8.033333333333333
2014-08-04,01,16.0,82.66666666666667,1012.3333333333334,19.0,280.0,8.033333333333333
2014-08-04,02,16.333333333333332,84.0,1012.6666666666666,19.0,290.0,3.733333333333333
2014-08-04,03,16.0,83.66666666666667,1012.0,18.666666666666668,296.6666666666667,11.766666666666666
2014-08-04,04,16.0,84.66666666666667,1011.3333333333334,18.333333333333332,320.0,11.733333333333334
2014-08-04,05,16.0,86.33333333333333,1012.0,18.0,313.3333333333333,10.5
2014-08-04,06,16.0,86.33333333333333,1012.3333333333334,18.0,273.3333333333333,8.033333333333333
2014-08-04,07,16.0,86.33333333333333,1013.0,18.0,303.3333333333333,8.666666666666666
2014-08-04,08,16.0,87.66666666666667,1013.0,18.0,313.3333333333333,8.033333333333333
2014-08-04,09,16.0,86.33333333333333,1013.0,18.0,306.6666666666667,6.8
2014-08-04,10,16.0,87.0,1013.6666666666666,18.0,300.0,9.266666666666667
2014-08-04,11,16.0,86.66666666666667,1014.0,18.0,296.6666666666667,9.266666666666667
2014-08-04,12,16.0,87.66666666666667,1014.0,18.0,300.0,11.133333333333333
2014-08-04,13,15.666666666666666,78.66666666666667,1014.0,19.666666666666668,293.3333333333333,15.466666666666667
2014-08-04,14,14.333333333333334,63.0,1014.0,21.0,300.0,17.3
2014-08-04,15,10.333333333333334,42.333333333333336,1014.0,22.333333333333332,290.0,17.900000000000002
2014-08-04,16,11.333333333333334,44.0,1014.0,23.0,300.0,16.033333333333335
2014-08-04,17,9.666666666666666,37.0,1014.0,24.0,303.3333333333333,17.900000000000002
2014-08-04,18,8.666666666666666,35.0,1014.0,23.666666666666668,296.6666666666667,17.3
2014-08-04,19,6.666666666666667,31.666666666666668,1014.6666666666666,22.666666666666668,306.6666666666667,15.433333333333332
2014-08-04,20,7.0,37.333333333333336,1015.0,21.0,293.3333333333333,13.6
2014-08-04,21,9.0,49.0,1015.6666666666666,18.666666666666668,296.6666666666667,6.8
2014-08-04,22,9.333333333333334,57.666666666666664,1016.0,17.0,270.0,1.8666666666666665
2014-08-04,23,9.666666666666666,65.0,1016.6666666666666,15.333333333333334,183.33333333333334,1.2666666666666666
2014-08-05,00,10.0,70.33333333333333,1016.6666666666666,14.666666666666666,85.0,0.6333333333333333
2014-08-05,01,9.333333333333334,72.0,1017.0,13.666666666666666,136.66666666666666,1.2666666666666666
2014-08-05,02,10.0,77.0,1016.6666666666666,13.333333333333334,126.66666666666667,1.2666666666666666
2014-08-05,03,10.5,82.0,1016.5,13.5,275.0,2.8
2014-08-05,04,11.0,80.0,1017.0,14.0,296.6666666666667,1.8999999999999997
2014-08-05,05,11.333333333333334,82.0,1016.6666666666666,14.0,303.3333333333333,3.1
2014-08-05,06,12.0,81.0,1017.0,14.666666666666666,293.3333333333333,4.966666666666666
2014-08-05,07,12.666666666666666,82.66666666666667,1017.0,15.333333333333334,290.0,6.2
2014-08-05,08,13.333333333333334,80.33333333333333,1017.3333333333334,16.333333333333332,283.3333333333333,6.8
2014-08-05,09,14.0,73.66666666666667,1017.3333333333334,18.333333333333332,310.0,8.033333333333333
2014-08-05,10,13.0,59.0,1017.3333333333334,20.666666666666668,226.66666666666666,8.066666666666668
2014-08-05,11,12.0,49.666666666666664,1017.3333333333334,21.666666666666668,223.33333333333334,6.8
2014-08-05,12,11.0,44.0,1017.0,22.666666666666668,16.666666666666668,4.333333333333333
2014-08-05,13,10.0,41.333333333333336,1017.0,22.666666666666668,236.66666666666666,4.333333333333333
2014-08-05,14,10.0,34.0,1017.0,23.0,140.0,3.7
2014-08-05,15,13.5,60.5,1017.0,21.5,110.0,12.05
2014-08-05,16,13.0,54.666666666666664,1017.0,21.666666666666668,100.0,11.766666666666666
2014-08-05,17,14.0,65.0,1017.0,20.0,136.66666666666666,4.933333333333334
2014-08-05,18,15.0,77.33333333333333,1017.3333333333334,19.0,150.0,6.8
2014-08-05,19,15.333333333333334,77.0,1017.0,19.0,166.66666666666666,5.566666666666666
2014-08-05,20,14.666666666666666,79.33333333333333,1017.0,18.0,236.66666666666666,4.933333333333334
2014-08-05,21,14.666666666666666,80.33333333333333,1017.0,18.0,183.33333333333334,2.5
2014-08-05,22,14.0,78.33333333333333,1017.0,17.333333333333332,246.66666666666666,3.733333333333333
2014-08-05,23,13.0,79.0,1017.3333333333334,16.333333333333332,266.6666666666667,6.8
2014-08-06,00,12.0,79.66666666666667,1017.3333333333334,15.333333333333334,266.6666666666667,6.8
2014-08-06,01,11.333333333333334,80.66666666666667,1017.3333333333334,14.0,253.33333333333334,6.8
2014-08-06,02,11.0,80.0,1017.3333333333334,14.0,286.6666666666667,3.133333333333333
2014-08-06,03,10.666666666666666,77.66666666666667,1017.0,14.0,280.0,6.2
2014-08-06,04,10.0,76.66666666666667,1017.0,13.666666666666666,260.0,8.066666666666668
2014-08-06,05,10.0,83.33333333333333,1017.0,12.333333333333334,156.66666666666666,2.466666666666667
2014-08-06,06,9.666666666666666,83.33333333333333,1017.0,12.333333333333334,90.0,1.2666666666666666
2014-08-06,07,11.0,81.66666666666667,1017.0,14.0,46.666666666666664,1.2666666666666666
2014-08-06,08,12.0,71.0,1017.0,17.0,263.3333333333333,5.566666666666667
2014-08-06,09,11.666666666666666,58.666666666666664,1017.0,19.0,253.33333333333334,11.733333333333334
2014-08-06,10,11.666666666666666,54.666666666666664,1017.0,20.333333333333332,246.66666666666666,12.366666666666667
2014-08-06,11,11.333333333333334,50.333333333333336,1017.0,21.333333333333332,233.33333333333334,12.366666666666667
2014-08-06,12,11.0,46.333333333333336,1016.6666666666666,22.0,236.66666666666666,12.366666666666667
2014-08-06,13,10.666666666666666,43.666666666666664,1016.3333333333334,22.333333333333332,213.33333333333334,10.533333333333333
2014-08-06,14,11.666666666666666,47.666666666666664,1016.3333333333334,22.333333333333332,176.66666666666666,14.200000000000001
2014-08-06,15,11.666666666666666,45.0,1016.0,23.0,110.0,14.833333333333334
2014-08-06,16,10.333333333333334,42.333333333333336,1016.0,22.666666666666668,173.33333333333334,13.566666666666668
2014-08-06,17,10.0,39.666666666666664,1015.6666666666666,23.0,166.66666666666666,12.966666666666667
2014-08-06,18,10.666666666666666,43.666666666666664,1015.3333333333334,22.666666666666668,180.0,12.366666666666667
2014-08-06,19,11.666666666666666,47.666666666666664,1015.0,22.0,180.0,6.8
2014-08-06,20,12.0,51.333333333333336,1015.0,21.0,170.0,4.966666666666666
2014-08-06,21,12.333333333333334,58.333333333333336,1015.3333333333334,20.0,150.0,5.599999999999999
2014-08-06,22,12.666666666666666,65.66666666666667,1015.6666666666666,18.666666666666668,146.66666666666666,6.2
2014-08-06,23,12.333333333333334,71.33333333333333,1015.6666666666666,17.0,143.33333333333334,5.599999999999999
2014-08-07,00,12.0,70.66666666666667,1015.3333333333334,16.666666666666668,150.0,4.333333333333333
2014-08-07,01,11.666666666666666,71.66666666666667,1015.3333333333334,16.333333333333332,136.66666666666666,6.166666666666667
2014-08-07,02,11.0,67.0,1015.0,16.666666666666668,143.33333333333334,6.2
2014-08-07,03,11.0,71.33333333333333,1014.6666666666666,15.666666666666666,146.66666666666666,4.966666666666666
2014-08-07,04,10.333333333333334,73.0,1014.3333333333334,14.666666666666666,206.66666666666666,1.8999999999999997
2014-08-07,05,11.0,78.66666666666667,1014.0,14.0,126.66666666666667,1.2666666666666666
2014-08-07,06,11.0,79.66666666666667,1014.0,14.0,173.33333333333334,2.5
2014-08-07,07,12.666666666666666,80.0,1014.0,15.666666666666666,163.33333333333334,4.966666666666667
2014-08-07,08,14.0,68.66666666666667,1014.0,19.333333333333332,150.0,8.666666666666666
2014-08-07,09,12.666666666666666,55.0,1014.0,21.333333333333332,156.66666666666666,11.1
2014-08-07,10,12.666666666666666,52.666666666666664,1014.0,22.0,153.33333333333334,9.9
2014-08-07,11,14.333333333333334,57.333333333333336,1014.0,22.0,143.33333333333334,11.766666666666666
2014-08-07,12,15.0,61.666666666666664,1014.0,22.0,130.0,12.966666666666667
2014-08-07,13,15.0,64.66666666666667,1014.0,21.333333333333332,160.0,10.5
2014-08-07,14,16.0,74.33333333333333,1014.0,20.333333333333332,166.66666666666666,6.2
2014-08-07,15,14.666666666666666,63.666666666666664,1014.0,21.0,190.0,9.266666666666667
2014-08-07,16,13.666666666666666,59.666666666666664,1014.0,21.0,183.33333333333334,6.166666666666667
2014-08-07,17,12.0,54.0,1013.6666666666666,21.0,186.66666666666666,8.033333333333333
2014-08-07,18,12.0,52.666666666666664,1013.3333333333334,21.0,183.33333333333334,6.2
2014-08-07,19,13.0,57.0,1013.3333333333334,21.0,190.0,4.966666666666666
2014-08-07,20,13.333333333333334,61.666666666666664,1013.3333333333334,20.0,200.0,6.2
2014-08-07,21,14.0,69.33333333333333,1014.0,19.333333333333332,196.66666666666666,6.2
2014-08-07,22,14.0,70.66666666666667,1014.0,19.0,183.33333333333334,4.333333333333333
2014-08-07,23,14.0,75.0,1014.0,18.333333333333332,203.33333333333334,4.333333333333333
2014-08-08,00,14.333333333333334,79.66666666666667,1014.0,17.666666666666668,216.66666666666666,5.599999999999999
2014-08-08,01,14.0,80.33333333333333,1014.0,17.0,243.33333333333334,4.966666666666667
2014-08-08,02,13.666666666666666,83.33333333333333,1014.3333333333334,16.333333333333332,193.33333333333334,4.333333333333333
2014-08-08,03,13.0,83.66666666666667,1014.3333333333334,15.666666666666666,233.33333333333334,4.966666666666667
2014-08-08,04,12.666666666666666,85.33333333333333,1014.3333333333334,15.0,250.0,3.7000000000000006
2014-08-08,05,13.0,89.0,1014.3333333333334,14.666666666666666,250.0,3.1
2014-08-08,06,12.666666666666666,86.66666666666667,1014.6666666666666,14.666666666666666,183.33333333333334,3.1
2014-08-08,07,14.666666666666666,88.33333333333333,1015.0,16.0,220.0,4.333333333333333
2014-08-08,08,15.0,80.33333333333333,1015.0,18.333333333333332,263.3333333333333,8.666666666666666
2014-08-08,09,14.666666666666666,70.0,1015.0,19.666666666666668,270.0,11.733333333333334
2014-08-08,10,13.333333333333334,61.0,1015.0,20.666666666666668,263.3333333333333,11.133333333333333
2014-08-08,11,12.333333333333334,52.333333333333336,1015.0,21.666666666666668,220.0,8.666666666666666
2014-08-08,12,11.333333333333334,46.333333333333336,1014.3333333333334,22.333333333333332,246.66666666666666,11.733333333333334
2014-08-08,13,10.333333333333334,40.666666666666664,1014.3333333333334,23.0,133.33333333333334,8.666666666666666
2014-08-08,14,10.0,39.333333333333336,1014.0,23.666666666666668,66.66666666666667,11.766666666666666
2014-08-08,15,10.666666666666666,41.0,1014.0,23.333333333333332,170.0,14.833333333333334
2014-08-08,16,9.0,34.333333333333336,1013.3333333333334,24.0,183.33333333333334,11.133333333333333
2014-08-08,17,9.0,35.0,1012.6666666666666,24.0,176.66666666666666,11.133333333333333
2014-08-08,18,8.333333333333334,34.666666666666664,1012.3333333333334,23.333333333333332,180.0,11.1
2014-08-08,19,10.0,42.0,1012.3333333333334,22.333333333333332,183.33333333333334,9.266666666666667
2014-08-08,20,11.333333333333334,50.666666666666664,1012.0,21.0,176.66666666666666,6.2
2014-08-08,21,12.0,58.333333333333336,1012.3333333333334,19.666666666666668,163.33333333333334,4.966666666666666
2014-08-08,22,11.666666666666666,62.666666666666664,1012.3333333333334,18.333333333333332,180.0,5.599999999999999
2014-08-08,23,11.0,65.66666666666667,1012.0,16.666666666666668,173.33333333333334,4.966666666666666
2014-08-09,00,11.0,70.33333333333333,1012.0,15.666666666666666,106.66666666666667,3.733333333333333
2014-08-09,01,11.0,76.66666666666667,1011.3333333333334,14.666666666666666,120.0,4.333333333333333
2014-08-09,02,10.666666666666666,79.33333333333333,1011.0,14.0,120.0,6.8
2014-08-09,03,12.333333333333334,83.33333333333333,1010.3333333333334,15.0,120.0,6.833333333333333
2014-08-09,04,13.333333333333334,80.66666666666667,1010.0,16.0,126.66666666666667,9.9
2014-08-09,05,14.333333333333334,80.33333333333333,1009.3333333333334,17.333333333333332,116.66666666666667,8.033333333333333
2014-08-09,06,14.666666666666666,78.33333333333333,1008.3333333333334,18.333333333333332,120.0,9.9
2014-08-09,07,14.666666666666666,71.0,1007.6666666666666,19.666666666666668,120.0,16.7
2014-08-09,08,14.666666666666666,64.33333333333333,1007.0,21.0,120.0,21.599999999999998
2014-08-09,09,14.333333333333334,61.333333333333336,1006.3333333333334,21.333333333333332,116.66666666666667,21.599999999999998
2014-08-09,10,15.333333333333334,63.666666666666664,1005.3333333333334,22.0,116.66666666666667,26.53333333333333
2014-08-09,11,15.666666666666666,64.33333333333333,1004.6666666666666,22.0,116.66666666666667,27.133333333333336
2014-08-09,12,16.0,67.66666666666667,1004.3333333333334,21.666666666666668,123.33333333333333,22.833333333333332
2014-08-09,13,17.0,81.66666666666667,1003.3333333333334,20.0,140.0,20.366666666666664
2014-08-09,14,17.0,82.0,1003.3333333333334,19.666666666666668,153.33333333333334,20.366666666666664
2014-08-09,15,16.0,79.0,1004.0,19.333333333333332,180.0,18.5
2014-08-09,16,14.666666666666666,72.66666666666667,1005.0,19.333333333333332,226.66666666666666,17.900000000000002
2014-08-09,17,11.666666666666666,54.333333333333336,1006.3333333333334,20.0,246.66666666666666,25.933333333333334
2014-08-09,18,10.666666666666666,51.0,1007.3333333333334,20.0,236.66666666666666,21.599999999999998
2014-08-09,19,10.333333333333334,50.0,1008.3333333333334,20.0,233.33333333333334,15.433333333333332
2014-08-09,20,10.0,51.333333333333336,1009.3333333333334,19.333333333333332,220.0,11.733333333333334
2014-08-09,21,10.333333333333334,57.333333333333336,1010.3333333333334,18.0,226.66666666666666,11.733333333333334
2014-08-09,22,10.666666666666666,62.333333333333336,1011.3333333333334,17.0,223.33333333333334,11.1
2014-08-09,23,10.0,63.0,1012.0,16.666666666666668,213.33333333333334,8.033333333333333
2014-08-10,00,10.0,64.66666666666667,1012.6666666666666,16.0,206.66666666666666,6.833333333333333
2014-08-10,01,10.333333333333334,70.0,1013.0,15.0,206.66666666666666,6.8
2014-08-10,02,10.666666666666666,72.66666666666667,1013.0,15.0,206.66666666666666,5.599999999999999
2014-08-10,03,10.666666666666666,74.0,1013.0,14.666666666666666,186.66666666666666,4.966666666666666
2014-08-10,04,10.666666666666666,76.33333333333333,1013.0,14.333333333333334,186.66666666666666,5.599999999999999
2014-08-10,05,10.333333333333334,80.0,1013.0,13.666666666666666,183.33333333333334,5.599999999999999
2014-08-10,06,11.666666666666666,83.33333333333333,1013.0,14.333333333333334,156.66666666666666,4.966666666666666
2014-08-10,07,12.666666666666666,78.0,1013.3333333333334,16.0,133.33333333333334,5.599999999999999
2014-08-10,08,13.0,67.66666666666667,1013.0,18.666666666666668,136.66666666666666,7.400000000000001
2014-08-10,09,13.333333333333334,63.333333333333336,1013.0,19.666666666666668,136.66666666666666,11.766666666666666
2014-08-10,10,14.0,65.0,1012.6666666666666,20.0,133.33333333333334,11.766666666666666
2014-08-10,11,14.0,60.0,1012.0,21.0,146.66666666666666,13.566666666666668
2014-08-10,12,12.666666666666666,51.0,1011.3333333333334,22.333333333333332,143.33333333333334,18.5
2014-08-10,13,11.0,42.0,1010.6666666666666,23.333333333333332,160.0,19.133333333333333
2014-08-10,14,9.333333333333334,38.666666666666664,1010.3333333333334,23.0,163.33333333333334,19.133333333333333
2014-08-10,15,9.666666666666666,38.333333333333336,1009.3333333333334,23.333333333333332,163.33333333333334,19.133333333333333
2014-08-10,16,10.0,37.333333333333336,1008.3333333333334,24.0,143.33333333333334,19.133333333333333
2014-08-10,17,10.666666666666666,41.0,1007.6666666666666,23.666666666666668,130.0,23.433333333333334
2014-08-10,18,12.333333333333334,49.0,1006.6666666666666,22.666666666666668,123.33333333333333,22.233333333333334
2014-08-10,19,11.333333333333334,50.333333333333336,1005.6666666666666,21.333333333333332,120.0,23.46666666666667
2014-08-10,20,10.666666666666666,48.333333333333336,1005.0,21.0,116.66666666666667,23.46666666666667
2014-08-10,21,11.0,49.666666666666664,1003.6666666666666,21.0,120.0,25.3
2014-08-10,22,11.666666666666666,53.333333333333336,1003.0,20.666666666666668,120.0,27.8
2014-08-10,23,13.333333333333334,64.0,1001.3333333333334,19.333333333333332,116.66666666666667,24.099999999999998
2014-08-11,00,14.666666666666666,80.33333333333333,1000.6666666666666,18.0,120.0,25.3
2014-08-11,01,15.333333333333334,80.66666666666667,999.3333333333334,18.333333333333332,126.66666666666667,24.066666666666666
2014-08-11,02,16.333333333333332,83.33333333333333,999.3333333333334,19.0,150.0,14.200000000000001
2014-08-11,03,16.666666666666668,83.33333333333333,999.0,19.0,173.33333333333334,11.1
2014-08-11,04,15.0,79.66666666666667,999.6666666666666,18.333333333333332,226.66666666666666,13.0
2014-08-11,05,14.0,78.0,1000.0,17.333333333333332,226.66666666666666,11.133333333333333
2014-08-11,06,13.0,76.33333333333333,1001.0,17.0,216.66666666666666,8.666666666666666
2014-08-11,07,12.333333333333334,71.33333333333333,1001.3333333333334,17.0,216.66666666666666,10.5
2014-08-11,08,12.0,66.33333333333333,1002.0,17.666666666666668,203.33333333333334,10.533333333333333
2014-08-11,09,11.666666666666666,60.333333333333336,1002.0,19.0,203.33333333333334,16.7
2014-08-11,10,11.666666666666666,57.666666666666664,1002.3333333333334,19.333333333333332,200.0,19.133333333333333
2014-08-11,11,11.333333333333334,58.333333333333336,1003.0,18.666666666666668,200.0,18.53333333333333
2014-08-11,12,11.0,58.0,1004.0,18.666666666666668,220.0,23.433333333333334
2014-08-11,13,10.666666666666666,51.666666666666664,1004.0,20.0,146.66666666666666,21.599999999999998
2014-08-11,14,9.333333333333334,46.666666666666664,1004.3333333333334,20.0,213.33333333333334,19.166666666666668
2014-08-11,15,9.666666666666666,47.666666666666664,1005.0,20.0,223.33333333333334,18.53333333333333
2014-08-11,16,7.0,37.0,1005.6666666666666,20.666666666666668,230.0,21.0
2014-08-11,17,6.666666666666667,37.666666666666664,1006.0,20.0,230.0,21.633333333333336
2014-08-11,18,5.333333333333333,33.666666666666664,1006.0,20.0,230.0,21.599999999999998
2014-08-11,19,4.333333333333333,33.666666666666664,1006.0,19.666666666666668,230.0,17.933333333333334
2014-08-11,20,5.666666666666667,39.0,1006.3333333333334,18.333333333333332,220.0,12.966666666666667
2014-08-11,21,6.666666666666667,47.333333333333336,1006.3333333333334,17.0,206.66666666666666,9.266666666666667
2014-08-11,22,8.0,51.333333333333336,1006.3333333333334,17.0,203.33333333333334,10.5
2014-08-11,23,8.333333333333334,56.666666666666664,1006.0,16.0,210.0,13.0
2014-08-12,00,8.666666666666666,58.666666666666664,1006.0,16.0,210.0,9.9
2014-08-12,01,9.0,61.333333333333336,1006.0,15.666666666666666,216.66666666666666,12.366666666666667
2014-08-12,02,9.333333333333334,66.66666666666667,1005.3333333333334,14.666666666666666,196.66666666666666,8.666666666666666
2014-08-12,03,10.666666666666666,78.33333333333333,1005.3333333333334,14.0,183.33333333333334,6.8
2014-08-12,04,10.666666666666666,78.0,1004.3333333333334,14.0,190.0,9.266666666666667
2014-08-12,05,10.0,76.0,1004.0,14.0,196.66666666666666,9.9
2014-08-12,06,11.0,79.66666666666667,1004.0,14.0,126.66666666666667,10.5
2014-08-12,07,11.0,81.0,1004.0,14.0,193.33333333333334,12.966666666666667
2014-08-12,08,10.666666666666666,74.66666666666667,1003.3333333333334,14.666666666666666,200.0,11.733333333333334
2014-08-12,09,10.666666666666666,69.33333333333333,1003.3333333333334,16.0,200.0,14.200000000000001
2014-08-12,10,10.666666666666666,65.66666666666667,1003.6666666666666,16.666666666666668,136.66666666666666,16.066666666666666
2014-08-12,11,10.0,57.333333333333336,1004.0,18.0,213.33333333333334,17.3
2014-08-12,12,10.0,53.333333333333336,1003.6666666666666,19.0,210.0,17.933333333333334
2014-08-12,13,9.666666666666666,51.333333333333336,1004.0,19.0,220.0,19.133333333333333
2014-08-12,14,8.666666666666666,45.666666666666664,1004.0,19.333333333333332,220.0,19.133333333333333
2014-08-12,15,9.0,45.333333333333336,1004.0,20.0,150.0,16.666666666666668
2014-08-12,16,8.666666666666666,44.0,1004.0,20.0,220.0,17.3
2014-08-12,17,9.0,47.0,1004.0,19.333333333333332,226.66666666666666,20.4
2014-08-12,18,9.0,45.0,1004.0,19.0,220.0,14.8
2014-08-12,19,9.0,59.0,1004.0,17.0,220.0,9.3
2014-08-12,20,9.333333333333334,58.333333333333336,1004.3333333333334,16.666666666666668,203.33333333333334,8.033333333333333
2014-08-12,21,10.0,64.0,1005.0,16.0,203.33333333333334,10.5
2014-08-12,22,9.0,63.666666666666664,1005.0,15.333333333333334,206.66666666666666,8.633333333333333
2014-08-12,23,9.0,65.0,1005.0,14.666666666666666,210.0,9.266666666666667
2014-08-13,00,9.0,67.33333333333333,1004.6666666666666,14.333333333333334,196.66666666666666,7.433333333333334
